_id,JUDET fără diacritice,Nume fără diacritice,Cine se ocupă?,Nume cu diacritice,"Nume cu diacritice, fără ""consiliul ...""",Tip,Site web,Cerere de ajutor pe site? (link),Pagină de Facebook,Cerere de ajutor pe Facebook? (link),Ceva de menționat?,Au cerut donații?,Adresa,lat,lng
69,Hunedoara,Spitalul Judetean de Urgenta Deva Consiliul Judetean Hunedoara,D.C,Spitalul Județean de Urgență Deva,Spitalul Județean de Urgență Deva,județean,https://spital-deva.ro/spital/,anunt umanitar pe home page https://spital-deva.ro/spital/,nu,nu,a primit un aparat de testare https://www.ziardehunedoara.ro/spitalul-judetean-de-urgenta-din-deva-primit-un-aparat-de-testare-pentru-mai-multe-tipuri-de-coronavirus-echipamentul-fost-donat-de-heidelbergcement-romania?fbclid=IwAR2Oh19nPnc78YxV5mWJ8xZuvKQWH6ZDpMWsDh0cYqyu_hLJ1v4mNrp4NZ0,TRUE,"Bulevardul 22 Decembrie 58, Deva, Romania",45.8766355,22.9048592
81,Hunedoara,Spitalul Municipal Hunedoara Consiliul Local Hunedoara,D.C,Spitalul Municipal Hunedoara,Spitalul Municipal Hunedoara,orășenesc,https://www.sphd.ro/,anunt umanitar pe home page https://www.sphd.ro/,https://www.facebook.com/Spitalul-Municipal-Dr-Alexandru-Simionescu-Hunedoara-Pagina-Oficiala-256030227913863/?ref=br_rs,https://www.facebook.com/permalink.php?story_fbid=1376007925916082&id=256030227913863,,TRUE,"Strada Victoriei 14, Hunedoara 331057, Romania",45.7500282,22.9069833
170,Hunedoara,Spitalul Municipal Brad Consiliul Local Brad,D.C,Spitalul Municipal Brad,Spitalul Municipal Brad,orășenesc,http://spitalbrad.ro/,nu,nu,nu,primaria a anuntat ca e in cautare de solutii financiare https://www.facebook.com/primariabrad/posts/1225621050973754,FALSE,"Strada Spitalului 10, Brad 335200, Romania",46.1265332,22.7905777
193,Hunedoara,Spitalul Municipal Lupeni Consiliul Local Lupeni,D.C,Spitalul Municipal Lupeni,Spitalul Municipal Lupeni,orășenesc,https://www.spital-lupeni.ro/,nu,https://www.facebook.com/smlupeni/,nu,,FALSE,"Strada Tudor Vladimirescu, Lupeni 335600, Romania",45.3549714,23.2179179
198,Hunedoara,Spitalul Municipal Orastie Consiliul Local Orastie,D.C,Spitalul Municipal Orăștie,Spitalul Municipal Orăștie,orășenesc,https://www.spitmunor.ro/,https://www.spitmunor.ro/pliantdonatieCovid2020mic.png,https://www.facebook.com/SpitalOrastie/,https://www.facebook.com/SpitalOrastie/photos/rpp.153028614821292/1577564525701020/?type=3&theater,,TRUE,"Strada Pricazului nr. 16, Orăștie 335700, Romania",45.8425735,23.1866235
222,Hunedoara,Spitalul Orasenesc Hateg Consiliul Local Hateg,D.C,Spitalul Orășenesc Hațeg,Spitalul Orășenesc Hațeg,orășenesc,https://www.spitalhateg.ro/,nu,nu,nu,primaria aduna donatii pentru spital https://www.facebook.com/primariahateg/photos/a.765213910254132/2792199230888913/?type=3&theater,FALSE,"Strada Tudor Vladimirescu 7, Hațeg 335500, Romania",45.6110165,22.950711
257,Hunedoara,Spitalul Municipal Vulcan Consiliul Local Vulcan,D.C,Spitalul Municipal Vulcan,Spitalul Municipal Vulcan,orășenesc,https://spitalvulcan.ro/index.html,nu,nu,nu,,FALSE,"Bulevardul Nicolae Titulescu 59, Vulcan 336200, Romania",45.3778895,23.2938466
294,Hunedoara,Sanatoriul de Pneumoftiziologie Brad Consiliul Judetean Hunedoara,D.C,Sanatoriul de Pneumoftiziologie Brad,Sanatoriul de Pneumoftiziologie Brad,specialitate,http://www.smii-brad.ro/,nu,https://www.facebook.com/Sanatoriul-de-Pneumoftiziologie-Brad-161313227743549/,,,TRUE,"str. Magura 25, Brad 335200, Romania",46.1352308,22.8244769
295,Hunedoara,Sanatoriul de Pneumoftiziologie Geoagiu Consiliul Judetean Hunedoara,D.C,Sanatoriul de Pneumoftiziologie Geoagiu,Sanatoriul de Pneumoftiziologie Geoagiu,specialitate,https://www.sanatoriulgeoagiu.ro/,se suspenda activitatea pana pe 24 martie,https://www.facebook.com/sanatoriulgeoagiu/,,,TRUE,"Strada Sanatoriului 8, 335400, Romania",45.9119663,23.1636509
357,Hunedoara,Spitalul de Psihiatrie Zam,D.C,Spitalul de Psihiatrie Zam,Spitalul de Psihiatrie Zam,specialitate,https://www.spzam.ro/,nu,nu,nu,,FALSE,"Strada Principală 270, Zam 337550, Romania",46.0058822,22.4425451
49,Ialomita,Spitalul Judetean de Urgenta Slobozia Consiliul Judetean Ialomita,hana,Spitalul Județean de Urgență Slobozia,Spitalul Județean de Urgență Slobozia,județean,https://www.spitalslobozia.ro/,nu,https://www.facebook.com/spitalsloboziaialomita/?__tn__=%2Cd%2CP-R&eid=ARA3zDG4gkfYjGNT7zrR9tNXl3yv9tgXGVSPwF0t1jPIBaXExavb3TVDkQBfP2wt-aA-WhtQ-x-j03nT,nu,au o postare de multumire anticipata celor care vor face donatii,FALSE,"Strada Decebal, Slobozia, Romania",44.5670597,27.3609271
189,Ialomita,Spitalul Municipal Fetesti Consiliul Local Fetesti,hana,Spitalul Municipal Anghel Saligny Fetesti,Spitalul Municipal Anghel Saligny Fetesti,orășenesc,http://spitalfetesti.ro/,nu,nu,nu,pagina neoficiala de Facebook,FALSE,"Strada Călărași 549, Fetești-Gară 925102, Romania",44.4082285,27.8274626
210,Ialomita,Spitalul Municipal Urziceni Consiliul Local Urziceni,hana,Spitalul Municipal Urziceni,Spitalul Municipal Urziceni,orășenesc,http://www.spitalul-urziceni.ro/,nu,https://www.facebook.com/smurziceni/,nu,,FALSE,"Strada Teilor, Urziceni 925300, Romania",44.7111923,26.6493968
375,Ialomita,Spitalul Orasenesc Tandarei Consiliul Local Tandarei,hana,Spitalul Orăşenesc Țăndărei,Spitalul Orăşenesc Țăndărei,orășenesc,http://spitaltandarei.ro/,nu,nu,nu,,FALSE,,,
9,Iasi,Spitalul Clinic Judetean de Urgenta Sf. Spiridon,NM,Spitalul Clinic Județean de Urgență Sf. Spiridon,Spitalul Clinic Județean de Urgență Sf. Spiridon,județean,https://www.spitalspiridon.ro/,nu,https://www.facebook.com/pages/Spitalul-Clinic-Jude%C5%A3ean-de-Urgen%C5%A3e-Sf-Spiridon/144270002305672,nu,,FALSE,"Bulevardul Independenței nr. 1, Iași 700111, Romania",47.1685392,27.582665
97,Iasi,Spitalul Clinic de Obstetrica-Ginecologie Iasi CUZA VODA Consiliul Judetean Iasi,NM,Spitalul Clinic de Obstetrică-Ginecologie Iași CUZA VODA,Spitalul Clinic de Obstetrică-Ginecologie Iași CUZA VODA,orășenesc,http://www.spitalcuzavodaiasi.ro/info.html,nu,https://www.facebook.com/pg/SpitalulCuzaVodaIasi/posts/,nu,,FALSE,"Strada Cuza Vodă nr. 34, Iași 700038, Romania",47.1633884,27.587047
98,Iasi,Spitalul Clinic de Obstetrica-Ginecologie Iasi ELENA DOAMNA Consiliul Judetean Iasi,NM,Spitalul Clinic de Obstetrică-Ginecologie Iași ELENA DOAMNA,Spitalul Clinic de Obstetrică-Ginecologie Iași ELENA DOAMNA,orășenesc,http://www.spitalelenadoamna.ro/noutati/,nu,nu,,,TRUE,"Strada Elena Doamna 49, Iași 700398, Romania",47.1606371,27.5978163
102,Iasi,Spitalul Clinic de Pneumoftiziologie Iasi Consiliul Judetean Iasi,NM,Spitalul Clinic de Pneumoftiziologie Iași,Spitalul Clinic de Pneumoftiziologie Iași,specialitate,https://www.pneumo-iasi.ro/,nu,https://www.facebook.com/pages/category/Medical-Company/Spitalul-Clinic-de-Pneumologie-Iasi-230629383682736/,nu,,FALSE,"Campus Tudor Vladimirescu, Aleea Profesor Vasile Petrescu, Iași 700562, Romania",47.1555419,27.6099213
103,Iasi,Spitalul Clinic de Psihiatrie Socola,NM,Spitalul Clinic de Psihiatrie Socola,Spitalul Clinic de Psihiatrie Socola,specialitate,https://socola.eu/,nu,https://www.facebook.com/pages/category/Hospital/Institutul-de-Psihiatrie-Socola-100593420282193/,nu,,FALSE,"Șoseaua Bucium 36, Iași 700282, Romania",47.1282865,27.6137628
105,Iasi,Spitalul Clinic de Recuperare Iasi Consiliul Local Iasi,NM,Spitalul Clinic de Recuperare Iași,Spitalul Clinic de Recuperare Iași,orășenesc,https://www.scr.ro/,nu,nu,,,TRUE,"Strada Pantelimon Halipa 14, Iași, Romania",47.1493752,27.5739282
109,Iasi,Spitalul Clinic de Urgenta Iasi OBLU,NM,Spitalul Clinic de Urgență Iași OBLU,Spitalul Clinic de Urgență Iași OBLU,orășenesc,http://www.neuroiasi.ro/,nu,nu,,,TRUE,"Strada Ateneului 2, Iași 700309, Romania",47.161083,27.6072464
113,Iasi,Spitalul Clinic Dr. C.I. Parhon Iasi Consiliul Local Iasi,NM,Spitalul Clinic Dr. C.I. Parhon Iași,Spitalul Clinic Dr. C.I. Parhon Iași,orășenesc,http://www.parhoniasi.ro/,http://www.parhoniasi.ro/,https://www.facebook.com/parhon.iasi/,https://www.facebook.com/parhon.iasi/photos/a.3008609712492551/3008609669159222/?type=3&theater,"donarea de echipamente de protectie: 

    Masti unică folosinta 
    Masti FFP 2 
    Masti FFP 3 
    Manusi chirurgicale
    Combinezoane 
    Halate de unica folosinta 
    Dezinfectati pentru maini 
    Dezinfectati de suprefete ",TRUE,"Bulevardul Carol I Nr. 50, Iași 700503, Romania",47.180312,27.5679668
116,Iasi,Spitalul Clinic de Boli Infectioase Iasi Consiliul Judetean Iasi,NM,Spitalul Clinic de Boli Infecțioase Iași,Spitalul Clinic de Boli Infecțioase Iași,orășenesc,https://www.infectioase.ro/,nu,nu,,,TRUE,"Strada Octav Botez nr. 2, Iași 700116, Romania",47.170543,27.5843775
119,Iasi,Spitalul Clinic de Urgenta pentru Copii SF MARIA Iasi Consiliul Judetean Iasi,NM,Spitalul Clinic de Urgență pentru Copii SF MARIA Iași,Spitalul Clinic de Urgență pentru Copii SF MARIA Iași,specialitate,http://www.sfmaria-iasi.ro/,nu,https://www.facebook.com/Spitalul-Clinic-de-Urgen%C8%9B%C4%83-pentru-Copii-Sf%C3%A2nta-Maria-Ia%C8%99i-823720981073446/?ref=br_rs,nu,,FALSE,"Strada Vasile Lupu nr. 62, Iași 700309, Romania",47.1595902,27.6078972
122,Iasi,Institutul de Boli Cardiovasculare prof. dr. G. I. M. Georgescu,NM,Institutul de Boli Cardiovasculare prof. dr. G. I. M. Georgescu,Institutul de Boli Cardiovasculare prof. dr. G. I. M. Georgescu,specialitate,http://www.cardioiasi.ro/,nu,https://www.facebook.com/IBCVIasi/?ref=br_rs,nu,,FALSE,"Bulevardul Carol I 50, Iași 700503, Romania",47.180481,27.568949
160,Iasi,Spitalul de Psihiatrie si pentru Masuri de Siguranta Padureni Grajduri,NM,Spitalul de Psihiatrie si pentru Masuri de Siguranta Padureni Grajduri,Spitalul de Psihiatrie si pentru Masuri de Siguranta Padureni Grajduri,,,,,,,TRUE,"Unnamed local Rd, Romania",46.9740963,27.5606464
199,Iasi,Spitalul Municipal Pascani Consiliul Local Pascani,NM,Spitalul Municipal Pascani Consiliul Local Pascani,Spitalul Municipal Pascani ,,,,,,,TRUE,"Strada Grădiniței 5, Pașcani, Romania",47.2438382,26.7255318
221,Iasi,Spitalul Orasenesc Harlau Consiliul Local Harlau,NM,Spitalul Orășenesc Harlau Consiliul Local Hârlău,Spitalul Orășenesc Harlau ,orășenesc,https://spitaluloraseneschirlau.ro/despre-noi/,,,,,TRUE,"Str. Bogdan Voda, DN28B 33, Hârlău 705100, Romania",47.4303518,26.8998206
288,Iasi,Preventoriul TBC pentru Copii Deleni Consiliul Local Deleni,NM,Preventoriul TBC pentru Copii Deleni,Preventoriul TBC pentru Copii Deleni,specialitate,http://dspiasi.ro/microsite/preventoriul-tbc-copii-deleni/,nu,https://www.facebook.com/pages/category/Local-Business/Preventoriul-TBC-copii-Deleni-251425634981963/,nu,,FALSE,,,
366,Iasi,Institutul Regional de Oncologie Iasi,NM,Institutul Regional de Oncologie Iași,Institutul Regional de Oncologie Iași,specialitate,http://iroiasi.ro/,nu,https://www.facebook.com/OncoMedia/?ref=br_rs,nu,site web nu se incarca,FALSE,"Strada General Henri Mathias Berthelot 2-4, Iași 700483, Romania",47.1751139,27.5763171
37,Ilfov,Spitalul Clinic Judetean de Urgenta Ilfov Consiliul Judetean Ilfov,NM,Spitalul Clinic Județean de Urgență Ilfov,Spitalul Clinic Județean de Urgență Ilfov,județean,http://scjuilfov-asec.ro/,nu,nu,nu,,FALSE,"Bulevardul Basarabia 49-51, București, Romania",44.4345868,26.1572371
335,Ilfov,Spitalul de Psihiatrie Balaceanca Consiliul Judetean Ilfov,NM,Spitalul de Psihiatrie “ EFTIMIE DIAMANDESCU “ – BĂLĂCEANCA ,Spitalul de Psihiatrie “ EFTIMIE DIAMANDESCU “ – BĂLĂCEANCA ,specialitate,https://www.eftimiediamandescu.ro/istoric/,nu,https://www.facebook.com/Spitalul-de-Psihiatrie-Eftimie-Diamandescu-Balaceanca-107655557429364/?ref=br_rs,nu,,FALSE,"Bălăceanca 077035, Romania",44.3913764,26.2910518
370,Ilfov,Spitalul de Obstretica Ginecologie Buftea,NM,Spitalul de Obstretică Ginecologie Buftea,Spitalul de Obstretică Ginecologie Buftea,specialitate,http://spitalbuftea.ro/,nu,https://www.facebook.com/spitalbuftea/?ref=br_rs,"nu, dar au postat multumiri pentru echipamente de protectie si videolaringoscoape primite ca donatie",,TRUE,"Strada Studioului 5, Buftea 070000, Romania",44.5764663,25.9383437
67,Maramures,Spitalul Judetean de Urgenta Baia Mare Consiliul Judetean Maramures,D.C,Spitalul Județean de Urgență Baia Mare,Spitalul Județean de Urgență Baia Mare,județean,https://www.spitaljbm.ro/,nu,https://www.facebook.com/www.spitaljbm.ro/?ref=br_rs,nu,a intrat in carantina: https://www.libertatea.ro/stiri/spitalul-judetean-din-baia-mare-intra-in-carantina-totala-pana-la-sfarsitul-lunii-2905638?fbclid=IwAR2K23xdPSZx0coHZkYWkx2JMcUsPiHjloTHEF9lMoOQL2X0hWcr_XtoZRE,FALSE,"Strada George Coșbuc 31, Baia Mare 430031, Romania",47.6556683,23.5543251
163,Maramures,Spitalul de Recuperare Borsa,D.C,Spitalul de Recuperare Borșa,Spitalul de Recuperare Borșa,specialitate,http://www.spitalrecuperare.ro/,nu,https://www.facebook.com/spitalulborsa/,nu,exista o asociatie care strange fonduri https://www.facebook.com/permalink.php?story_fbid=111893537121185&id=111755973801608&__tn__=-R,FALSE,"Strada Floare de Colț 1, Borșa 435200, Romania",47.6542088,24.6659903
204,Maramures,Spitalul Municipal Sighetu Marmatiei Consiliul Local Sighetu Marmatiei,D.C,Spitalul Municipal Sighetu Marmației,Spitalul Municipal Sighetu Marmației,orășenesc,http://www.spitalsighet.ro/,nu,https://www.facebook.com/SpitalSighet/,https://www.facebook.com/SpitalSighet/posts/1538956986254147,,TRUE,"Strada Avram Iancu 22, Sighetu Marmației 435500, Romania",47.9293004,23.8755517
243,Maramures,Spitalul Orasenesc Viseu de Sus Consiliul Local Viseu de Sus,D.C,Spitalul Orășenesc Vișeu de Sus,Spitalul Orășenesc Vișeu de Sus,orășenesc,http://www.spitalviseu.ro/,nu,nu,nu,spital intrat in carantina,FALSE,"Strada 22 Decembrie 1989 Nr. 1 435700, Vișeu de Sus 435700, Romania",47.707494,24.4252058
282,Maramures,Spitalul Orasenesc Targu Lapus Consiliul Local Targu Lapus,D.C,Spitalul Orășenesc Târgu Lăpuș,Spitalul Orășenesc Târgu Lăpuș,orășenesc,http://spitaltglapus.ro/,nu,https://www.facebook.com/spitalulorasenesc.targulapus.1,https://www.facebook.com/photo.php?fbid=818857955264768&set=a.818858701931360&type=3&theater,,TRUE,"Strada Tineretului 9-11, Târgu Lăpuș 435600, Romania",47.4553653,23.8617168
303,Maramures,Spitalul de Boli Infectioase si Psihiatrie Baia Mare Consiliul Judetean Maramures,D.C,Spitalul de Boli Infecțioase și Psihiatrie Baia Mare,Spitalul de Boli Infecțioase și Psihiatrie Baia Mare,specialitate,http://sbidvp.ro/,nu,nu,nu,va primi o finantare de la consiliul local https://www.facebook.com/consiliuljudetean.maramures/posts/2880593075320375?__tn__=-R,FALSE,"Strada Vasile Lucaciu 72, Baia Mare, Romania",47.6610593,23.5909236
315,Maramures,Spitalul de Pneumoftiziologie Baia Mare Consiliul Local Baia Mare,D.C,Spitalul de Pneumoftiziologie Baia Mare,Spitalul de Pneumoftiziologie Baia Mare,specialitate,https://spitalpneumobaiamare.ro/,nu,https://www.facebook.com/Spitalul-de-Pneumoftiziologie-Dr-Nicolae-Ru%C5%9Fdea-Baia-Mare-1492516140763422/?ref=br_rs,nu,multumesc unor cabinete pentru ca le-au donat masti https://www.facebook.com/1492516140763422/photos/a.1511432238871812/3380041358677548/?type=3&theater,FALSE,"Strada Doctor Victor Babeș 34, Baia Mare, Romania",47.6621349,23.5528874
337,Maramures,Spitalul de Psihiatrie Cavnic Consiliul Local Cavnic,D.C,Spitalul de Psihiatrie Cavnic,Spitalul de Psihiatrie Cavnic,specialitate,http://www.spitalpsihiatriecavnic.ro/,nu,https://www.facebook.com/Spitalul-De-Psihiatrie-Cavnic-638956702803231/,nu,,FALSE,"Strada Unirii, Cavnic 435300, Romania",47.6618692,23.8391651
70,Mehedinti,Spitalul Judetean de Urgenta Dr. Tr. Severin Consiliul Judetean Mehedinti,hana,Spitalul Judeţean de Urgență Drobeta Turnu Severin,Spitalul Judeţean de Urgență Drobeta Turnu Severin,județean,https://www.spitjudseverin.ro/,nu,https://www.facebook.com/spitaluljudetean.drobeta.9?fref=search&__tn__=%2Cd%2CP-R&eid=ARBduIdKcMH1vGiACcKOJjmsFmf74ZZqRCkINiyK5w7JG7hJFxGlO8u3KdeZPeCU85y-vSu8N4tEZum8,nu,au o postare cu nu au cazuri dar au oferte de donatii si sterilzare spatii de la o firma de constructii,FALSE,"Bulevardul Mihai Viteazul 5, Drobeta-Turnu Severin 220056, Romania",44.6429436,22.6535231
254,Mehedinti,Spitalul Municipal Orsova Consiliul Local Orsova,hana,Spitalul Municipal Orșova,Spitalul Municipal Orșova,orășenesc,http://www.spitalulmunicipalorsova.ro/,"da, au un anunt cu un cont pentru cei care doresc sa doneze",https://www.facebook.com/spitalul.orsova.3?fref=search&__tn__=%2Cd%2CP-R&eid=ARBXmmcrObC_e0608uFVLgI1CGnfMK8Jc3zZ4zChaHW7fDMsj4nez73jkpxNFCTxL5O-HpzQCC6YI1J-,nu,,TRUE,"Strada Porțile de Fier 34, Orșova 225200, Romania",44.7213803,22.396103
261,Mehedinti,Spitalul Orasenesc Baia de Arama Consiliul Local Baia de Arama,hana,Spitalul Orăşenesc Baia de Arama,Spitalul Orăşenesc Baia de Arama,orășenesc,https://spital-baiadearama.ro/,nu,nu,nu,,FALSE,"DC41 12, Baia de Aramă 225100, Romania",44.998098,22.8094625
10,Mures,Spitalul Clinic Judetean de Urgenta Targu Mures,BG,Spitalul Clinic Județean de Urgență Târgu Mureș,Spitalul Clinic Județean de Urgență Târgu Mureș,județean,https://www.spitalmures.ro/,nu,da,nu,Facebook ultima actualizare 2019,FALSE,"Strada Gheorghe Marinescu 50, Târgu Mureș 540136, Romania",46.5594526,24.5827638
16,Mures,Spitalul Clinic Judetean Mures Consiliul Judetean Mures,BG,Spitalul Clinic Județean Mureș,Spitalul Clinic Județean Mureș,județean,http://spitaljudeteanmures.ro/,nu,da,https://www.facebook.com/scjmures/posts/2923073177758440,"au si pagina a asociatiei spitalului, https://www.facebook.com/asociatiascjmures >> Suntem recunoscători pentru sprijinul de până acum, însă, în continuare așteptăm donațiile celor care doresc să ne ajute în combaterea epidemiei COVID-19, fie că este vorba despre sume de bani sau despre materiale sanitare și echipamente de protecție",TRUE,"Strada Gheorghe Marinescu 50, Târgu Mureș 540136, Romania",46.5594526,24.5827638
184,Mures,Spitalul Municipal Dr. E. Nicoara Reghin Consiliul Local Reghin,BG,Spitalul Municipal Dr. E. Nicoară Reghin,Spitalul Municipal Dr. E. Nicoară Reghin,orășenesc,https://www.spitalreghin.ro/,nu,nu,nu,,FALSE,"Strada Spitalului 19-20, Reghin 545300, Romania",46.7820649,24.6951841
185,Mures,Spitalul Municipal Dr. Gheorghe Marinescu Tarnaveni Consiliul Judetean Mures,N.A.,Spitalul Municipal Dr. Gheorghe Marinescu Tarnaveni,Spitalul Municipal Dr. Gheorghe Marinescu Tarnaveni,orășenesc,http://www.spitaltarnaveni.ro/,nu,https://www.facebook.com/spitaltarnaveni.ro/,nu,,FALSE,"Strada Victor Babeș 2, Târnăveni 545600, Romania",46.3286141,24.2924511
205,Mures,Spitalul Municipal Sighisoara Consiliul Local Sighisoara,N.A.,Spitalul Municipal Sighisoara,Spitalul Municipal Sighisoara,orășenesc,https://www.spitalsighisoara.ro/,nu,https://www.facebook.com/Spital-Municipal-Sighisoara-102011911163852/,nu,,FALSE,"Strada Zaharia Boiu 40, Sighișoara 545400, Romania",46.2206339,24.7838743
217,Mures,Spitalul Orasenesc Dr. Valer Russu Ludus Consiliul Local Ludus,N.A.,Spitalul Orășenesc Dr. Valer Russu Ludus,Spitalul Orășenesc Dr. Valer Russu Ludus,orășenesc,https://spital-ludus.ro/,nu,https://www.facebook.com/pages/Spitalul-Or%C4%83%C5%9Fenesc-Dr-Valer-Russu-Ludu%C5%9F/812853165471134,nu,,FALSE,"Strada Policlinicii 1, Luduș 545200, Romania",46.4746648,24.0946776
278,Mures,Spitalul Orasenesc Sangeorgiu de Padure Consiliul Local Sangiorgiu de Padure,N.A.,Spitalul Orășenesc Sangeorgiu de Padure,Spitalul Orășenesc Sangeorgiu de Padure,orășenesc,http://www.spitalsgpadure.ro,nu,nu,nu,,FALSE,,,
365,Mures,Spitalul Sovata - Niraj Consiliul Local Sovata,N.A.,Spitalul Sovata - Niraj,Spitalul Sovata - Niraj,orășenesc,nu,nu,https://www.facebook.com/Szov%C3%A1ta-Ny%C3%A1r%C3%A1d-K%C3%B3rh%C3%A1z-463518387058732/,nu,pagina de facebook in maghiara,FALSE,,,
44,Neamt,Spitalul Judetean de Urgenta Piatra-Neamt Consiliul Judetean Neamt,N.A.,Spitalul Județean de Urgenta Piatra-Neamt,Spitalul Județean de Urgenta Piatra-Neamt,județean,https://www.sjuneamt.ro/,https://www.sjuneamt.ro/wp-content/uploads/2020/03/20200327-Informare-Contract-Sponsorizare-1.pdf,https://www.facebook.com/sjuneamt/,nu,"Au afisat cont in care se pot face sponsorizari,  lista de materiale necesare si draft contract de sponsorizare",TRUE,"Bulevardul Traian 1, Piatra Neamț, Romania",46.9285708,26.3735024
80,Neamt,Spitalul Municipal de Urgenta Roman Consiliul Local Roman,BG,Spitalul Municipal de Urgență Roman,Spitalul Municipal de Urgență Roman,orășenesc,http://www.spitalroman.ro/,nu,da,"da, https://www.facebook.com/www.lucianmicu.ro/posts/847078192371082","Pagina spitalului da share la paginile unor persoane cheie. ""Orice ajutor este binevenit, dar important este ca cei care vor să ajute să își unească eforturile și să cumpere direct aparatura sau materialele sanitare, deoarece noi, Primăria sau Spitalul, trebuie să parcurgem etapele legislative privind achizițiile publice care, acum, nu sunt destul de rapide pe cât ne dorim."" ---apoi: ""Am avut discuții cu reprezentanții Ministerului Sănătății, în prezent concretizate în dotarea Spitalului Municipal de Urgența Roman cu un prim lot de 5000 de măști, 100 de combinezoane de protecție personal medical și 100l de alcool sanitar. Aceste materiale au ajuns deja, la Roman. "" https://www.facebook.com/laurentiuleoreanu/photos/a.1120136468106686/2831246500328999",TRUE,"Strada Tineretului 28-30, Roman, Romania",46.928022,26.9309455
240,Neamt,Spitalul Orasenesc Targu-Neamt Consiliul Local Targu-Neamt,BG,Spitalul Orășenesc Târgu-Neamț,Spitalul Orășenesc Târgu-Neamț,orășenesc,http://spital-tirguneamt.ro/,http://spital-tirguneamt.ro/,da,https://www.facebook.com/SpitalTarguNeamt/posts/1346093738911616,"Pe site, apelul la ajutor se face prin banner-pop up. Pe FAcebook exista o pagina oficiala si una neoficiala, pe site nu se ofera IBAN, bine de verificat autenticitatea paginii.",TRUE,"Bulevardul Ștefan cel Mare 35, Târgu Neamț 615200, Romania",47.2069674,26.3598334
316,Neamt,Spitalul de Pneumoftiziologie Bisericani Consiliul Local Alexandru cel Bun,BG,Spitalul de Pneumoftiziologie Bisericani,Spitalul de Pneumoftiziologie Bisericani,specialitate,https://www.spitalulbisericani.ro/,nu,nu,nu,"""Ziua a 3-a este despre Spitalul George Trifon din Năsăud si despre Spitalul de Pneumoftiziologie Bisericani, pentru că acolo au ajuns cele 100 de viziere realizate astăzi.""https://www.facebook.com/irimia.mariusioan/posts/2919412004786217",FALSE,"DJ157C, Bisericani, Romania",46.9588471,26.2390996
352,Neamt,Spitalul de Psihiatrie Sf. Nicolae Roman Consiliul Judetean Neamt,BG,Spitalul de Psihiatrie Sf. Nicolae Roman,Spitalul de Psihiatrie Sf. Nicolae Roman,specialitate,https://www.spsnroman.ro/,nu,nu,nu,,FALSE,"Strada Ion Nanu 4, Roman 611142, Romania",46.9367713,26.9409423
48,Olt,Spitalul Judetean de Urgenta Slatina Consiliul Judetean Olt,BG,Spitalul Județean de Urgență Slatina,Spitalul Județean de Urgență Slatina,județean,https://www.spjslatina.ro/,https://www.spjslatina.ro/,nu,nu,,TRUE,"Strada Crișan 9, Slatina 230008, Romania",44.4321914,24.3670278
176,Olt,Spitalul Municipal Caracal Consiliul Local Caracal,BG,Spitalul Municipal Caracal,Spitalul Municipal Caracal,orășenesc,https://smcaracal.webs.com/,nu,nu,nu,,FALSE,"Caracal 235200, Romania",44.1165769,24.3550871
212,Olt,Spitalul Orasenesc Bals Consiliul Local Bals,BG,Spitalul Orășenesc Balș,Spitalul Orășenesc Balș,orășenesc,http://www.spitalulbals.ro/,nu,nu,nu,,FALSE,"Strada Nicolae Bălcescu 115, Balș 235100, Romania",44.3471044,24.1156639
266,Olt,Spitalul Orasenesc Corabia Consiliul Local Corabia,BG,Spitalul Orășenesc Corabia,Spitalul Orășenesc Corabia,orășenesc,http://www.spitalcorabia.ro/,nu,nu,nu,,FALSE,"Strada Carpați 116, Corabia 235300, Romania",43.7733981,24.5108117
339,Olt,Spitalul de Psihiatrie Cronici Schitu Greci Consiliul Judetean Olt,BG,Spitalul de Psihiatrie Cronici Schitu Greci ,Spitalul de Psihiatrie Cronici Schitu Greci ,specialitate,https://www.spitalul-schitu.ro/,nu,nu,nu,Banii alocați vor merge către Spitalul de Urgență Slatina și cel de Psihiatrie Cronici Schitu Greci. ‘Au fost alocați alocați 1000 mii lei Spitalului Județean de Urgență Slatina și a 60 mii lei Spitalului de Psihiatrie https://gazetapublica.ro/stiri/2020/03/18/actualitate/spitalele-primesc-ajutor-de-la-cj-in-plina-pandemie.html,FALSE,,,
45,Prahova,Spitalul Judetean de Urgenta Ploiesti Consiliul Judetean Prahova,BG,Spitalul Județean de Urgență Ploiești,Spitalul Județean de Urgență Ploiești,județean,http://www.sjup.ro/,nu,da,https://www.facebook.com/sjuploiesti/posts/1037449633295976,si alte companii strang fonduri pentru ei https://www.facebook.com/photo.php?fbid=2756312991103480&set=a.436846466383489&type=3&theater,TRUE,"Strada Găgeni 100, Ploiești, Romania",44.9627628,26.0092535
173,Prahova,Spitalul Municipal Campina Consiliul Local Campina,BG,Spitalul Municipal Câmpina,Spitalul Municipal Câmpina,orășenesc,https://www.spitalcampina.ro/,https://www.spitalcampina.ro/news/ANUNT%20CONT%20SPONSORIZARE,da,nu,,TRUE,"Bulevardul Carol I 117, Câmpina 105600, Romania",45.1281164,25.732392
