Timestamp,Județ,Cerere validată?,Apă (nr sticle 0.5l),Săpun lichid (l),Detergent (l),Măști P1,Măști FFP2,Măști FFP3,Măști de bumbac,Halate,Mănuși latex scurte,Mănuși latex lungi,Mănuși nitril scurte,Mănuși nitril lungi,Mănuși sterile scurte,Mănuși sterile lungi,Dezinfectant mâini (l),Dezinfectant suprafețe (l),Mâncare (una pe rând),Altele (una pe rând),Care sunt nevoile pe care le aveți?,Timestamp,Ce tip de unitate reprezinți?,Pe cine reprezinți?,Adresa după id,Adresa scrisă de mână,Adresa unității
3/20/2020 19:12:41,Iași,da,,500.0,,25000.0,1500.0,1500.0,,,80000.0,2000.0,,,,,250.0,350.0,"400 kg făină
600-1000 kg orez
600 kg malai 
300 kg gris","500 halate chirurgicale imperm 
1000 Combinezoane protecție  bactericida
1 izolată
600 măști cu nebulizator pediatrice si 
600 adulți
2000 acoperitori înalte pentru pantofi
2000 teste rapide covid 19 
400 covoare antibacteriene 60x115 cm
400 lenjerie unica folosință 
2000 șorțuri chirurgicale impermeabile
2000 viziere
1 robot sau 
2 lămpi uv mobile
2500 servetele Z","Combinezoane protecție  bactericida, măști protecție FFP3, FFP2, poate o izolată, săpun lichid, șervețele unica folosință, dezinfectanti de mâini, de suprafețe, măști cu nebulizator pediatrice si adulți,  acoperitori uf papuci înalți, mănuși inalte protecție , teste rapide covid 19, covoare antibacteriene,  lenjerie unica folosință, șorț chirurgicale impermeabil, viziere, manusi examinare, un robot sau lămpi sterilizare bactericida a incaperilor si holurilor cu oameni in apropiere

..orice ajutor este nespus de binevenit",3/20/2020 19:12:41,alt fel de spital de stat (maternitate; cu o anumită specializare; etc),Spitalul clinic de urgente pentru copii Sf Maria Iasi,,,
3/20/2020 19:13:34,Constanța,,,,,,,,,,,,,,,,,,,"combinezoane
ochelari protectie","Viziere, combinezoane, ochelari protectie, dezinfectant suprafete, dezinfectant TP2 microaeroflora, dezinfectant TP1 de maini, masti simple, masti FFP3, masti FFP2",3/20/2020 19:13:34,alt fel de spital de stat (maternitate; cu o anumită specializare; etc),Directia de Sanatate Publica Constanta,,,
3/20/2020 19:18:42,Constanța,da,,,,100.0,4.0,,,50.0,400.0,,,,,,10.0,10.0,,"1 lampa uv
1 termometru tip pistol","50 măști Dop
50 halate de unică folosință
1 lampa uv
1 termometru tip pistol
10 flacoane dezinfectante maini",3/20/2020 19:18:42,medic de familie,,,,
3/20/2020 19:32:39,București,da,,,,1000.0,100.0,100.0,,100.0,1000.0,1000.0,,,1000.0,1000.0,,,,"50 Masti N95
50 combinezoane
","Masti N95, combinezoane, costume de protectie",3/20/2020 19:32:39,spital judetean de stat,Maternitatea Polizu,,,
3/20/2020 19:35:07,Constanța,da,,,,100.0,10.0,,,30.0,100.0,,,,,,3.0,3.0,,"160 botosei
100 capeline 
5 clor
10 combinezoane","Masti cu filtru,masti simple,manusi ,halate,botosei,dezinfectanti pentru tegumente si pavimente,clor,combilizoane ",3/20/2020 19:35:07,medic de familie,,,,
3/20/2020 19:38:30,Cluj,da,,,,200.0,10.0,,,100.0,300.0,,,,,,10.0,5.0,,"10 viziere
10 ochelari de protecție","Am avea nevoie de echipamente de protectie( manusi, masti, halate de unica folosinta, viziere, ochelari de protectie,) si dezinfectanti. ",3/20/2020 19:38:30,medic de familie,,,"Cluj Napoca, STR. TRAIAN NR.9, AP.15","Cluj Napoca, STR. TRAIAN NR.9, AP.15"
3/20/2020 20:04:47,Bacău,da,,,,200.0,50.0,50.0,,60.0,500.0,,,,,,4.0,7.0,,"20 viziere
500 botoșei","Echipament protecție
(măști P100, sau FFP3, viziere, halate unica folosință, botosi ), biocide",3/20/2020 20:04:47,medic de familie,,,,
3/20/2020 20:07:14,Dolj,,,,,,,,,,,,,,,,,,,"ochelari de protecție
bonete
botoșei","Echipamente de protecție : măști cu filtru, ochelari de protecție, halate măști simple mănuși, bonete, botosei",3/20/2020 20:07:14,spital orășenesc de stat,Spitalul Clinic Municipal Filantropia Craiova,,,
3/20/2020 20:35:38,Bacău,da,,,,300.0,30.0,,,60.0,500.0,,,,,,5.0,,,5 viziere,"Echipament medical, măști, viziere, mănuși, ",3/20/2020 20:35:38,medic de familie,,,,
3/20/2020 20:36:59,Tulcea,da,,,,1500.0,200.0,200.0,,300.0,2000.0,,1000.0,,,,100.0,100.0,,"2 izolată
50 viziere 
20 ochelari protecție
50 combinezoane",Echipamente medicale ,3/20/2020 20:36:59,spital judetean de stat,Spitalul Județean Tulcea,,,
3/20/2020 20:41:13,București,,,,,,,,,,,,,,,,,,,,"Buna ziua,

De fapt nu reprezint spitalul Nasta din Bucuresti, insa stiu in mod cert acest spital va avea de luni sectie de Covid-19 si au primit ""echipamentele"" care nu sunt nici pe departe ceea ce trebuie. Sunt medic stomatolog si am pacienti care lucreaza acolo, asa stiu in mod cert. Nu au curaj sa scrie cei de acolo. Nu pot da nume, nu pot face dovada a ceea ce am spus. Dar va spun cert ca au nevoie, sunt total neprotejati. Ii puteti ajuta va rog? Nasta e spital de pneumologie, deci in mod cert va intra pe lista spitalelor cu prioritate in trimiterea cazurilor grave. Si acel personal medical este lasat neprotejat. Va multumesc si sper ca veti putea sa ii ajutati cumva, asa cum am vazut ca ati ajutat alte spitale.",3/20/2020 20:41:13,,,,,
3/20/2020 20:42:23,București,da,,,,,,50.0,,,1000.0,1000.0,,,,,,,,40 viziere,Viziere/masti 3M,3/20/2020 20:42:23,spital judetean de stat,"Spitalul Cantacuzino, Bucuresti",,,
3/20/2020 20:43:55,Iași,da,,,,1000.0,100.0,100.0,,100.0,1000.0,,,,,,,,,"10 combinezoane
10 viziere
10 ochelari de protecție
100 capeline
200 botoșei","masti ffp3/ffp2,combinezoane,manusi,viziere,ochelari de protectie,capeline,botosi,dezinfectanti{suprafete,maini),halate de unica folosinta,botosi",3/20/2020 20:43:55,medic de familie,,,,
3/20/2020 20:47:42,Botoșani,da,6000.0,,,5000.0,1500.0,1500.0,,10000.0,3000.0,3000.0,2000.0,2000.0,,,200.0,200.0,alimente cu termen mare de valabilitate,"1000 Combinezoane impermeabile
1000 ochelari de protectie
7 concentratoare de oxigen
5 aspirator secretii
60 termometre digitale cu infrarosu
8 tensiometre digitale
2000 set lenjerii pat unica folosință
7 lampa mobila ultraviolete
40 stative perfuzie
3 aparat nocospray pentru nebulizare
200 litri solutie pentru nebulizare nocolyse
6 pulsoximetre
","Masti UF
Masti FPP3
Combinezoane impermeabile
ochelari de protectie
halate chirurgicale UF
Manusi
concentratoare de oxigen
aspirator secretii
termometre digitale cu infrarosu
tensiometre digitale
set lenjerii pat UF
dezinfectant pentru maini
lampa mobila ultraviolete
stative perfuzie
aparat nocospray pentru nebulizare
solutie pentru nebulizare nocolyse
pulsoximetre
apa
alimente cu termen mare de valabilitate",3/20/2020 20:47:42,spital judetean de stat,Spitalul Județean Mavromati,,,
3/20/2020 20:53:57,Călărași,da,,,,,30.0,,,60.0,,200.0,,,,,10.0,10.0,,4 combinezoane,"În primul rand halate de unica folosință (nu mai am niciunul), combinezoane (mai am 6 și suntem 3 - 1 medic și 2 asistente). Mai am provizii pt 10 zile de măști și mănuși. Cred ca ma descurc încă 2-3 săptămâni cu dezinfectante le, altele nu-mi permit sa mai cumpar",3/20/2020 20:53:57,medic de familie,,,,
3/20/2020 21:29:32,Mehedinți,da,,,,,,10.0,,,,200.0,,,,,,5.0,,"10 combinezoane
20 bonete
 6 ochelari de protecție","Echipamente de protecție:Combinezoane,măști,mănuși,produse biocide,bonete,ochelari.",3/20/2020 21:29:32,medic de familie,,,,
3/20/2020 21:31:02,Constanța,da,,,,,50.0,,,50.0,,,,,,,2.0,1.0,,"1 lampă UV
1 termometru pistol","Măști cu filtru (50buc), halate de unică folosinta(50 buc), 2 dezinfectanti de mâini, 1 dezinfectantant de suprafață, o lampa UV, un termomemetru (pistol).",3/20/2020 21:31:02,medic de familie,,,,
3/20/2020 21:34:05,Constanța,,,,,,,,,,,,,,,,,,,"1 lampă UV
termometru","Măști cu filtru, halate de unică folosinta, dezinfectanti mâini și suprafețe, lampa UV, termometru.",3/20/2020 21:34:05,medic de familie,,,,
3/20/2020 21:44:20,Neamț,da,,,,,10.0,,,,300.0,,,,,,5.0,15.0,,"10 combinezoane
3 viziere","Echipament de unica folosință , măști , dezinfectanți,mănuși ",3/20/2020 21:44:20,medic de familie,,,,
3/20/2020 22:03:10,Tulcea,,,,,,,,,,,,,,,,,,,,"Măști, costume protecție, dezinfectante, mănuși, nu avem nimic de secție, sunt medic linia 1,urgenta maxima",3/20/2020 22:03:10,spital judetean de stat,Spitalul Județean Tulcea,,,
3/20/2020 22:26:34,București,da,,,,400.0,25.0,25.0,,200.0,,,600.0,,,,5.0,5.0,,20 viziere,Nu putem gasi masti medicinale sau dezinfectant de maini. Comanda de la Unifarm intarzie prea mult.,3/20/2020 22:26:34,medic de familie,,,,
3/20/2020 22:51:29,Galați,,,,,,,,,,,,,,,,,,,,"Echipamente de protecție pentru Stomatologi! Nu avem de unde procura măști, combinezoane. Toți stomatologii sunt în aceasta situație! ",3/20/2020 22:51:29,spital privat,Cabinet stomatologic Ultradent Galati,,,
3/20/2020 23:02:15,Cluj,da,,,,50.0,,,,20.0,,,,,,,,5.0,,"4 combinezoane
50 capeline","Halate / costum protecție unica folosință , măști , viziere , biocide ",3/20/2020 23:02:15,medic de familie,,,"Floresti, STR.TAUTULUI ,NR.89,AP.3","Floresti, STR.TAUTULUI ,NR.89,AP.3"
3/20/2020 23:32:30,Cluj,,,,,,,,,,,,,,,,,,,"bonete
ochelari 
viziere
botoșei
lampă UV","Măști, bonete, mănuși, ochelari/vizitează, halate de unica folosință, botosei, dezinfectante pentru tegumente si pentru suprafețe, lampa cu UV",3/20/2020 23:32:30,medic de familie,,,"Cluj Napoca, CALEA DOROBANTILOR ,","Cluj Napoca, CALEA DOROBANTILOR ,"
3/20/2020 23:28:36,Timiș,da,,,,1000.0,100.0,100.0,,,1000.0,1000.0,,,,,,,,"100 halate chirurgicale imperm cu maneca lunga
100 bonete
500 botoșei
50 viziere
50 ochelari protectie","Masti de protectie ffp3,halate de protectie de unica folosinta,manusi chirurgicale precum si echipamente speciale pentru protectia covid-19.",3/20/2020 23:28:36,spital judetean de stat,Spitalul Clinic Judetean de Urgenta Timisoara,,,
3/21/2020 6:27:41,Cluj,da,,,,150.0,,,,50.0,,,200.0,,,,5.0,,,10 viziere,"Masti 2-3 cutii, manusi (marimea S sau M) 2 cutii, halate de unica folosinta 50 buc, dezinfectant de maini. Restul de materiale mai am la cabinet pentru aproximativ 1-2 luni.",3/21/2020 6:27:41,medic de familie,,,"Cluj Napoca, STR. TRAIAN VUIA NR.26","Cluj Napoca, STR. TRAIAN VUIA NR.26"
3/21/2020 7:19:49,Maramureș,da,,,,3000.0,1500.0,,,,,,,,,,,,,"2000 combinezoane risc bio
600 viziere si/sau
600 ochelari","Nu gasim de achizitionat combinezoane, masti, scuturi de protectie/ochelari. Avem un stoc care se va termina repede si vrem sa achizitionam sau sa confectioneze cineva materiale. ",3/21/2020 7:19:49,alt fel de spital de stat (maternitate; cu o anumită specializare; etc),Spitalul de Pneumologie Baia Mare,,,
3/21/2020 7:46:54,București,,,,,,,,,,,,,,,,,,,,test,3/21/2020 7:46:54,,,,,
3/21/2020 7:56:39,Iași,,,,,,,,,,,,,,,,,,,,"Materiale sanitare, echipamente de protecție ",3/21/2020 7:56:39,spital privat,Sc Ulimed srl,,,
3/21/2020 7:58:00,Iași,,,,,,,,,,,,,,,,,,,,"Materiale sanitare, echipamente de protecție ",3/21/2020 7:58:00,spital privat,Sc Ulimed ,,,
3/21/2020 8:42:53,Cluj,da,,,,150.0,,,,100.0,,,200.0,,,,3.0,3.0,,,"Materiale sanitare, echipamente de protecție",3/21/2020 8:42:53,medic de familie,,,"NR.61-63 , AP.6","NR.61-63 , AP.6"
3/21/2020 8:45:20,Cluj,,,,,,,,,,,,,,,,,,,,"Materiale sanitare, echipamente de protecție",3/21/2020 8:45:20,medic de familie,,,"Cluj Napoca, P-TA MIHAI VITEAZU NR.9A","Cluj Napoca, P-TA MIHAI VITEAZU NR.9A"
3/21/2020 9:39:01,Brașov,da,,,,300.0,,20.0,,,,,,,,,5.0,,,,Antiseptizant de maini 2-5l si masti 300 buc. Sau oricat se poate din fiecare.,3/21/2020 9:39:01,spital privat,Pedmind Care,,,
3/21/2020 10:40:21,Galați,da,,,,50.0,100.0,,,100.0,,200.0,,,,,3.0,5.0,,,"Măști, halate de unică folosință, mănuși, biocide de suprafață și de mâini ",3/21/2020 10:40:21,medic de familie,,,,
3/21/2020 11:31:30,Neamț,da,,,,15000.0,30000.0,,,,,70000.0,,,,,350.0,250.0,,"21.000 Combinezon protectie complet, material impermeabil TYVEK
20.000 Teste rapide COVID-19 IgM & IgG 
10 Ventilatoare mecanice
6 Aparat nebulizare tip nocospray 
","Combinezon protectie complet, material impermeabil TYVEK
Manusi 
Măsti medicale simple
Maști FFP2
Teste rapide COVID-19 IgM & IgG 

Manusi L
Dezinfectant de maini Biocid TP 1
Dezinfectant suprafete TP2 (alcoolic etanol peste 70%)
Ventilatoare mecanice
Aparat nebulizare tip nocospray
Monitor functii vitale mobil pentru triaj 
Monitor functii vitale
Injectomat
Defibrilator model 
Aparat de radiologie digital mobil",3/21/2020 11:31:30,spital judetean de stat,Spitalul Judetean Neamt,,,
3/21/2020 11:48:20,Constanța,da,,,,,50.0,,,50.0,,,,,,,2.0,5.0,," 1 termometru pistol 
1 lampa UV ","Măști cu filtru 50 buc; halate de unică folosinta 50 buc; dezinfectant de mâini 1 buc; dezinfectant de suprafață 1 buc; termometru pistol 1 buc, lampa UV 1 buc.",3/21/2020 11:48:20,spital privat,SC Cabinete medicale dr Tode SRL,,,
3/21/2020 11:49:02,București,da,,,,,200.0,,,100.0,,200.0,,,,,10.0,10.0,,"200 bonete 
","Va rugam, daca ne puteti ajuta cu 200 masti, 100 de halate de unica folosinta, bonete si manusi..",3/21/2020 11:49:02,spital judetean de stat,Spitalul Obregia Bucuresti,,,
3/21/2020 11:55:51,București,,,,,,,,,,,,,,,,,,,"200 masti, 
100 halate 
mănuși
 bonete..","200 masti, 100 halate de unica folosinta, mănuși, bonete..",3/21/2020 11:55:51,spital judetean de stat,Spitalul Obregia Bucuresti,,,
3/21/2020 12:28:56,Prahova,da,,,,300.0,300.0,,,300.0,,,,300.0,,,20.0,20.0,,"2 Cortine de plastic pentru delimitarea zonelor de decontaminare (înălțime aproximativ 2.8m și lățime de 1.6m respectiv 2.1m)
300 Halate chirurgicale de unică folosință
300 Bonete impermeabile
300 gheete de unică folosință
300 ochelari de protecție
300 vizete
300 mănuși menajere
soluție dezinfectantă pentru suprafețe INCIDIN ACTIV
soluție dezinfectantă pentru mâini SOFTAMAN SOLUTIE ALCOOLICA","2 Cortine de plastic oentru delimitarea zonelor de decontaminare (înălțime aproximativ 2.8m și lățime de 1.6m respectiv 2.1m)
300 Halate chirurgicale de unică folosință
300 Bonete impermeabile
300 gheete de unică folosință
300 ochelari de protecție
300 vizete
300 mănuși menajere
300 mănuși chirurgicale lungi
300 halate de unică folosință subțiri
măști chirurgicale
măsti FFP2 sau FFP3
soluție dezinfectantă pentru suprafețe INCIDIN ACTIV
soluție dezinfectantă pentru mâini SOFTAMAN SOLUTIE ALCOOLICA",3/21/2020 12:28:56,spital judetean de stat,Spitalul Județean Ploiești,,,
3/21/2020 12:32:53,Prahova,da,,,,100.0,,20.0,,20.0,200.0,,,,,,5.0,5.0,,"2 ochelari protectie,
","halate de protectie, manusi,masti, botosei,ochelari protectie,substante biocide ,geluri dezinfectante pt.maini",3/21/2020 12:32:53,medic de familie,,,,
3/21/2020 12:43:24,Buzău,da,,,,,,,,100.0,,200.0,,,,,3.0,5.0,,,"Dezinfectanti pentru suprafețe,mănuși chirurgicale marimea M si L,halate de protectie de unică folosință",3/21/2020 12:43:24,medic de familie,,,,
3/21/2020 12:46:01,București,da,,,,100.0,100.0,,,,,300.0,,,,,,,,,"Manusi si masti, nevoia cea mai mare este de masti",3/21/2020 12:46:01,spital judetean de stat,Maternitatea Polizu din Bucuresti,,,
3/21/2020 13:28:33,București,da,,,,250.0,,,,,,,,,,,2.0,5.0,,"5l GEL DEZINFECTANT TEGUMENTE, 
2 LAMPI GERMIGIDE mobile
5 VIZETE PROTECTOARE, 
1kg STERILIZANTI LA RECE INSTRUMENTAR pudra 
6 HALATE PROTECTOARE RESTERILIZABILE","GEL DEZINFECTANT TEGUMENTE, LAMPI GERMIGIDE, VIZETE PROTECTOARE, MASTI, STERILIZANTI LA RECE INSTRUMENTAR, HALATE PROTECTOARE RESTERILIZABILE",3/21/2020 13:28:33,medic de familie,,,,
3/21/2020 15:04:08,Bacău,da,,,,200.0,,50.0,,100.0,,300.0,,,,,5.0,10.0,,"100 bonete
200 botosi
100 seringi 10ml
50 perfuzoare",Echipamente si materiale sanitare,3/21/2020 15:04:08,spital orășenesc de stat,"Spitalul “Prof. Dr. Eduard Apetrei” Buhusi, Bacau",,,
3/21/2020 15:32:30,Brașov,DA,,,,,,20.0,,150.0,,200.0,,200.0,,,,10.0,,"2 vizete,
","MATERIALE SANITARE-substante biocide pe baza de alcool/clor pt suprafete si tegumente,manusi chirurgicale,vizete,halate de unica folosinta,masti de protectie ffp3sau alt tip",3/21/2020 15:32:30,medic de familie,,,,
3/21/2020 15:47:16,București,,,,,,,,,,,,,,,,,,,"echipament de protectie
masti 
dezinfectante",echipament de protectie masti dezinfectante,3/21/2020 15:47:16,medic de familie,,,,
3/21/2020 16:13:30,Alba,da,,,,,,,,,,,,,,,,,,5 parate de ventilatie ,Secția ATI a Spitalului Municipal Blaj are 15 paturi și 2 aparate de ventilație alte 6 in curs de achiziționare! Pentru a putea lucra la capacitate maxima mai avem nevoie de 7 aparate de ventilație!,3/21/2020 16:13:30,spital orășenesc de stat,Spitalul Municipal Blaj,,,
3/21/2020 16:14:45,Iași,,,,,,,,,,,,,,,,,,,"Mănuși
măști
dezinfectant pardoseli 
mâini,
halate de unica folosință,
role hârtie cearceaf,
săpun lichid,
aparat oxigen,
pulsoximetre,
EKG,
aparat pt aerosoli,
nebulizator pt dezinfectat cu zirconiu
lampa ultraviolete","Mănuși,măști,dezinfectant pardoseli și mâini,halate de unica folosință,role hârtie cearceaf,săpun lichid,aparat oxigen,pulsoximetre,EKG,aparat pt aerosoli,nebulizator pt dezinfectat cu zirconiu,lampa ultraviolete",3/21/2020 16:14:45,medic de familie,,,,
3/21/2020 16:14:59,Iași,,,,,,,,,,,,,,,,,,,,"Mănuși,măști,dezinfectant pardoseli și mâini,halate de unica folosință,role hârtie cearceaf,săpun lichid,aparat oxigen,pulsoximetre,EKG,aparat pt aerosoli,nebulizator pt dezinfectat cu zirconiu,lampa ultraviolete",3/21/2020 16:14:59,medic de familie,,,,
3/21/2020 17:06:41,București,da,,,,,50.0,,,,,500.0,,,,,5.0,3.0,,11 ochelari protecție ,"Dezinfectant mâini, dezinfectant suprafețe, mănuși, măști, ochelari protecție ",3/21/2020 17:06:41,,,,,
3/21/2020 17:22:38,Bihor,,,,,,,,,,,,,,,,,,,"Măști simple, 
dezinfectante pentru mâini, 
2 echipamente de protecție pentru vizita la domiciliu a pacienților cu covid-19.","Măști simple, dezinfectante pentru mâini, 2 echipamente de protecție pentru vizita la domiciliu a pacienților cu covid-19.",3/21/2020 17:22:38,medic de familie,,,,
3/21/2020 17:25:22,Timiș,da,,,,500.0,8.0,4.0,,200.0,,,,,,,20.0,,,"4 viziere, 
4 ochelari de protecție, 
100 combinezoane, 
200 bonete, 
200 botoseii, 
","500 măști chirurgicale, 4 viziere, 4 ochelari de protecție, 8 măști FFP2, 4 măști FFP3, 200 halate unica folosință, 100 combinezoane, 200 bonete, 200 botoseii, gel dezinfectant mâini, soluții dezinfectante mâini. 20 l. ",3/21/2020 17:25:22,medic de familie,,,,
3/21/2020 18:18:49,Argeș,da,,,,100.0,,,,20.0,100.0,,,,,,2.0,6.0,,"6l clor
20 bonete , 
40 botoșei de unică folosință , 
2 pachete hârtie copiator, 
cartușe imprimantă.","Dezinfectanți pt mâini și pt suprafețe , detergenți, măști de unică fosință, mănuși ,halate , bonete , botoșei de unică folosință , hârtie copiator, cartușe imprimantă.",3/21/2020 18:18:49,medic de familie,,,,
3/21/2020 18:21:09,Cluj,da,,,,5000.0,200.0,,,,4000.0,4000.0,4000.0,,,,30.0,,,"10 cutii soluții biocide BIONET PAA
20l BIONET AG
300 perechi ochlari protectie 
30 viziere","Măști chirurgicale, mănuși, soluții biocide, dezinfectant pt mâini și pentru suprafețe ",3/21/2020 18:21:09,spital orășenesc de stat,Spitalul Municipal Turda ,"Strada Andrei Mureşanu 12-16, Turda, Romania",,"Strada Andrei Mureşanu 12-16, Turda, Romania"
3/21/2020 18:31:57,Giurgiu,da,,,,10000.0,,5000.0,,10000.0,,10000.0,,,,,200.0,200.0,,"10000 bonete unica folosinta  
10000 botosi unica folosinta  
10000 halat impermeabil de unica folosinta sau 
10000 șorț impermeabil de unica folosinta  
1000 ochelari de protectie 
5000 masca FFP e sau N95 
1000 combinezon risc bio  protectie Coronavirus ( kit complet)  
",Orice echipament de protecție este bine venit. Asta este grija noastră principala : personalul medical sa fie PROTEJAT! ,3/21/2020 18:31:57,alt fel de spital de stat (maternitate; cu o anumită specializare; etc),Sindicatul Județean Solidaritatea Sanitara Giurgiu,,,
3/21/2020 18:52:11,Bacău,da,,,,,,,,,,300.0,,,,,3.0,,,"100 halate, 
5 combinezoane
5 viziere","Dezinfectanți, măști, mănuși , viziere, echipament de protectie",3/21/2020 18:52:11,medic de familie,,,,
3/21/2020 19:03:55,Iași,da,,40.0,,1000.0,400.0,300.0,,400.0,,1000.0,,1000.0,,,,50.0,,"200 de masti N95
explicatii manusi nitril fara talc marimea M, manusi latex, marimile M si L
500 halate sterile impemeabile de unica folosinta
60 de viziere
300 combinezoane de unica folosinta cu maneca lunga si gluca marimi M, L, XL
60 ochelari etansi de protectie
500 de acoperitori pantofi (botosei) tip cizma de unica folosinta
500 bonete
100 sticle dezinfectant gel maini Anios
10 termometre stil pistol pentru frunte
2 tensiometre cu manseta
2 lampe UV mobile pentru cabinetele de consultatii

40 l sapun antiseptic
20 l detergent dezinfectant pentru spalarea echipamentului
50 de role de hartie
100 l spirt
50 pijamale de unica folosinta
100 l alcol etilic 98% sau minimum 70% 

","Medicale
400 de masti FFP3
300 de masti FFP2
200 de masti N95
1000 de masti simple
1000 manusi nesterile nitril fara talc marimea M
1000 manusi nesterile latex, marimile M si L
500 halate sterile impemeabile de unica folosinta
400 halate simple de unica folosinta
60 de viziere
300 combinezoane de unica folosinta cu maneca lunga si gluca marimi M, L, XL
60 ochelari etansi de protectie
500 de acoperitori pantofi (botosei) tip cizma de unica folosinta
500 bonete
100 sticle dezinfectant gel maini Anios
10 termometre stil pistol pentru frunte
2 tensiometre cu manseta
2 lampe UV mobile pentru cabinetele de consultatii


Non-medicale
40 l sapun antiseptic
40 l sapun lichid obisnuit
50 l dezinfectanti pentru suprafete cu hipoclorit
20 l detergent dezinfectant pentru spalarea echipamentului
50 de role de hartie
100 l spirt
50 pijamale de unica folosinta
100 l alcol etilic 98% sau minimum 70% 

",3/21/2020 19:03:55,spital judetean de stat,"Spitalul Clinic Judetean de Urgente ""Sf.Spiridon"" Iasi",,,
3/21/2020 19:05:04,Brașov,,,,,,,,,,,,,,,,,,,,"Pentru Spitalul Clinic Judetean de Urgenta Brasov  sectiile  Ortopedie, Ati, Cardiologie TIC, Pneumologie, Alergologie, cat si pentru spitalul de Boli Infectioase, dar spitalul de Copii as avea nevoie de urmatoarele produse
- maști speciale, masti simple, manusi nitril, combinezoane, papuci igienici, dezinfectanti, sapun, saci de gunoi, top coli de hartie pt imprimanta, tus imprimante , 9 calculatoare, 9 imprimante,(SCJUBV), rola hartie igienica, rola hartie industriala, servetele dezinfectante, servetele umede. Strictul necesar...Va multumim nespus de mult!",3/21/2020 19:05:04,spital privat,Compania SC SUNNYCARE SRL - Departament welfare pacient strain - sompanie de asigurari- spital public,,,
3/21/2020 19:11:37,Galați,,,,,,,,,,,,,,,,,,,,"100 halate de unica folosință
100 măști in 3 straturi
100 protecție încălțăminte 
100 mănuși ",3/21/2020 19:11:37,,,,,
3/21/2020 19:23:35,Suceava,da,,,,170.0,,4.0,,20.0,340.0,,,,,,3.0,3.0,,"2 cutii spatule
20 combinezoane
4 viziere
1 cutie Cloramin B","Măști chirurgicale,costume /halate de protecție, manusi (L),viziera,mascaPF2,Cloramin B-cp",3/21/2020 19:23:35,medic de familie,,,,
3/21/2020 19:28:54,București,da,,,,,,2.0,,,200.0,,,,,,4.0,6.0,,"8 combinezoane
4 viziere","Materiale de protectie: mănuși, măști, fisiere, costume, dezinfectanti",3/21/2020 19:28:54,medic de familie,,,,
3/21/2020 19:50:05,București,da,,,,,,120.0,,,,,,,,,,,,"1 lampa UV biocida
2 perechi cizme cauciuc (masura 40)
120 combinezoane 
","Vizete, costume de protectie, masti filtru 2, lampa uv biocida",3/21/2020 19:50:05,medic de familie,,,,
3/21/2020 20:07:51,Arad,da,,,,500.0,100.0,100.0,,300.0,1000.0,100.0,,,,,10.0,,,"200 combinezoane risc bio
40 vizete","Materiale sanitare,echipament medical",3/21/2020 20:07:51,alt fel de spital de stat (maternitate; cu o anumită specializare; etc),Penitenciar Arad,,,
3/21/2020 20:08:43,Arad,,,,,,,,,,,,,,,,,,,,"Materiale sanitare,echipament medical",3/21/2020 20:08:43,alt fel de spital de stat (maternitate; cu o anumită specializare; etc),Penitenciar Arad,,,
3/21/2020 20:11:01,Brașov,da,,,,300.0,150.0,,,,,,,600.0,,,20.0,,,15l Alcool Sanitar,"Masti de protectie de orice fel,Manusi,Dezinfectanti,Alcool Sanitar",3/21/2020 20:11:01,spital judetean de stat,Spitalul Clinic Judetean De Urgenta Brasov,,,
3/21/2020 20:11:23,Botoșani,da,,,,50.0,,,,50.0,120.0,,,,,,,,,"2 viziere
2l dezinfectant obiecte
50 bonete
2 combinezoane","Manusi, viziere, halate , masti",3/21/2020 20:11:23,medic de familie,,,,
3/21/2020 20:28:34,Constanța,da,,,,40.0,,8.0,,,,,,,,,,,,,"Nu putem procura măști de prote ție. În rest, cu celelalte   produse de protecție, am  reușit. Le plătim. ",3/21/2020 20:28:34,medic de familie,,,,
3/21/2020 20:34:55,Brașov,da,,,,400.0,,,,,200.0,,,,,,2.0,10.0,,4 lampi UV (2 lampi pentru incaperi <15mp; 2 lampi pentru incaperi >25mp - sala de asteptare),"Măști chirurgicale, biocide, mănuși consultație și lămpi UV bactericide",3/21/2020 20:34:55,medic de familie,,,,
3/21/2020 20:37:12,Argeș,da,,,,120.0,,,,,200.0,,,,,,5.0,,,"120 combinezoane
2l dezinfectant obiecte
3 viziere","Nu  avem echipamente de protectie,masti ,manusi,viziere,halate (combinezoane),dezinfectanti,medicamente avem cateva. 
Avem nevoie de 100 măști,100 halate,viziere,mănuși,dezinfectanti",3/21/2020 20:37:12,medic de familie,,,,
3/21/2020 20:45:40,Alba,da,,,,,500.0,,,,,1000.0,,1000.0,,,,,,"100 viziere
500 bonete
500 combinezoane 
1000 cipici 
","măști cu filtru, echipamente de protecție ",3/21/2020 20:45:40,spital orășenesc de stat,Spital Municipal Aiud,,,
3/21/2020 21:02:50,Vâlcea,da,,,,,100.0,,,500.0,100.0,100.0,,,,,2.0,4.0,,"2 perechi cizme de cauciuc (40,38)
4 viziere
500 capeline
4 protectii din cauciuc pentru incaltaminte","Halate de unică folosință
Masti
Manusi
Protecție incaltaminte
Ochelari/Viziere
Biocide
Dezinfectanti
",3/21/2020 21:02:50,medic de familie,,,,
